id,nome,empreendedor,uf,municipio,latitude,longitude,categoria_de_risco_-_cri,dano_potencial_associado_-_dpa,metodo_construtivo_da_back_up_dam
9235,R22,MINERACAO CARAIBA S/A,BA,JAGUARARI,-9.861611111111111,-39.873083333333334,Média,Baixa,Não se aplica a esse tipo de barragem
9236,R75,MINERACAO CARAIBA S/A,BA,JAGUARARI,-9.85286111111111,-39.868138888888886,Média,Baixa,Não se aplica a esse tipo de barragem
9229,Area M,CBE COMPANHIA BRASILEIRA DE EQUIPAMENTO - EM RECUPERACAO JUDICIAL Filial: CBE COMPANHIA BRASILEIRA DE EQUIPAMENTO - EM RECUPERACAO JUDICIAL,MA,CODÓ,-4.523583333333333,-44.01602777777778,Média,Baixa,Não se aplica a esse tipo de barragem
9242,Dutra,DUTRA EXTRACAO DE AREIA LTDA,SP,MOGI DAS CRUZES,-23.41685,-46.21273888888889,Baixa,Baixa,Não se aplica a esse tipo de barragem
9246,Barragem T04,VALDINEI MAURO DE SOUZA,MT,CUIABÁ,-15.558333333333334,-55.802905555555554,Média,Baixa,Não se aplica a esse tipo de barragem
9252,Barragem Morro Pelado 2,BRASIL MINERIOS S/A,GO,SÃO LUÍS DE MONTES BELOS,-16.39713888888889,-50.38341666666667,Média,Baixa,Não se aplica a esse tipo de barragem
9261,Dique Quéias - Captação de Água,MINERACAO COMISA LTDA,MG,BRUMADINHO,-20.126694444444446,-44.31613888888889,Média,Baixa,Não se aplica a esse tipo de barragem
9281,Dique B2 - Pilha de Estéril João Manoel,SAMARCO MINERACAO S.A. EM RECUPERACAO JUDICIAL,MG,MARIANA,-20.17090388888889,-43.49808888888889,Média,Baixa,Não se aplica a esse tipo de barragem
9282,Dique B3 - Pilha de Estéril João Manoel,SAMARCO MINERACAO S.A. EM RECUPERACAO JUDICIAL,MG,MARIANA,-20.16991,-43.49610583333333,Média,Baixa,Não se aplica a esse tipo de barragem
9288,12 - AN,MINERACAO JUNDU LTDA,SP,ANALÂNDIA,-22.156957499999997,-47.64279138888889,Baixa,Baixa,Não se aplica a esse tipo de barragem
9291,Barragem 1 - Dique de Contenção,Construtora Martins Lanna Ltda.,MG,BETIM,-19.864936111111113,-44.09308444444445,Baixa,Baixa,Não se aplica a esse tipo de barragem
9292,Barragem 2 - Captação de Água,Construtora Martins Lanna Ltda.,MG,BETIM,-19.875955555555556,-44.10049166666667,Baixa,Baixa,Não se aplica a esse tipo de barragem
9295,Dique 1,CARBETO DE SILICIO SIKA BRASIL LTDA,MG,ITUTINGA,-21.30823888888889,-44.66088333333333,Média,Baixa,Não se aplica a esse tipo de barragem
9296,Barragem do Fundão,AVG EMPREENDIMENTOS MINERARIOS S.A.,MG,SABARÁ,-19.821413888888888,-43.71707777777778,Média,Baixa,Não se aplica a esse tipo de barragem
9297,Barragem dos Coqueiros,AVG EMPREENDIMENTOS MINERARIOS S.A.,MG,SABARÁ,-19.815466666666666,-43.71013611111111,Média,Baixa,Não se aplica a esse tipo de barragem
9298,Dique 2,CARBETO DE SILICIO SIKA BRASIL LTDA,MG,ITUTINGA,-21.30823611111111,-44.661830555555554,Média,Baixa,Não se aplica a esse tipo de barragem
9299,Dique 3,CARBETO DE SILICIO SIKA BRASIL LTDA,MG,ITUTINGA,-21.308733333333333,-44.66203888888889,Média,Baixa,Não se aplica a esse tipo de barragem
9301,Dique BIII-6,FERROMINAS - MINERAÇÃO LTDA,MG,ITAÚNA,-20.14667222222222,-44.45438611111111,Baixa,Baixa,Não se aplica a esse tipo de barragem
9302,Dique BIII-7,FERROMINAS - MINERAÇÃO LTDA,MG,ITAÚNA,-20.146855555555554,-44.45146388888889,Média,Baixa,Não se aplica a esse tipo de barragem
9305,Dique de Captação,PEDREIRA UM VALEMIX LTDA,MG,CATAS ALTAS,-20.027475,-43.42413888888888,Média,Baixa,Não se aplica a esse tipo de barragem
9306,Dique - Pilha 2,Mib Mineração Ibirité Ltda,MG,BRUMADINHO,-20.129869444444445,-44.10256388888889,Baixa,Baixa,Não se aplica a esse tipo de barragem
9307,Dique - Pilha 4,Mib Mineração Ibirité Ltda,MG,BRUMADINHO,-20.123088055555556,-44.10646972222222,Baixa,Baixa,Não se aplica a esse tipo de barragem
9321,Dique Conquistinha,MINERACAO MORRO DO IPE S.A.,MG,BRUMADINHO,-20.1159,-44.29810277777778,Média,Baixa,Não se aplica a esse tipo de barragem
9324,Lagoa de Disposição n°04 - LD4,ALCOA WORLD ALUMINA BRASIL LTDA,PA,JURUTI,-2.4866944444444443,-56.17813888888889,Baixa,Baixa,Não se aplica a esse tipo de barragem
9326,PDE02,VALE S.A.,PA,PARAUAPEBAS,-6.107236111111111,-50.31803583333334,Baixa,Média,Não se aplica a esse tipo de barragem
9327,Pilha 01 - P1C1,MINERACAO CARAIBA S/A,BA,JAGUARARI,-9.852825,-39.862296666666666,Baixa,Baixa,Não se aplica a esse tipo de barragem
9328,Pilha 01 P1C2,MINERACAO CARAIBA S/A,BA,JAGUARARI,-9.855442499999999,-39.86398722222222,Baixa,Baixa,Não se aplica a esse tipo de barragem
9329,Pilha 01 - P1C3,MINERACAO CARAIBA S/A,BA,JAGUARARI,-9.854245833333334,-39.86653583333334,Baixa,Baixa,Não se aplica a esse tipo de barragem
9330,Pilha 01 - P1C4,MINERACAO CARAIBA S/A,BA,JAGUARARI,-9.855460833333334,-39.86725583333333,Baixa,Baixa,Não se aplica a esse tipo de barragem
9331,Pilha 01 - P1C5,MINERACAO CARAIBA S/A,BA,JAGUARARI,-9.852129999999999,-39.86334388888889,Baixa,Baixa,Não se aplica a esse tipo de barragem
9332,Pilha 01 - P1C6,MINERACAO CARAIBA S/A,BA,JAGUARARI,-9.852319444444444,-39.86494416666667,Baixa,Baixa,Não se aplica a esse tipo de barragem
9333,Pilha 01 - P1C7,MINERACAO CARAIBA S/A,BA,JAGUARARI,-9.855352777777778,-39.86511083333333,Baixa,Baixa,Não se aplica a esse tipo de barragem
9334,Pilha 01 - P1C8,MINERACAO CARAIBA S/A,BA,JAGUARARI,-9.857335555555554,-39.86335972222222,Baixa,Baixa,Não se aplica a esse tipo de barragem
9335,Pilha 01 - P1C9,MINERACAO CARAIBA S/A,BA,JAGUARARI,-9.855806944444444,-39.862769722222225,Baixa,Baixa,Não se aplica a esse tipo de barragem
9337,Pilha 05 - P5C1,MINERACAO CARAIBA S/A,BA,JAGUARARI,-9.879488333333335,-39.86517,Baixa,Baixa,Não se aplica a esse tipo de barragem
9338,Pilha 05 - P5C2,MINERACAO CARAIBA S/A,BA,JAGUARARI,-9.878524444444444,-39.867335555555556,Baixa,Baixa,Não se aplica a esse tipo de barragem
9339,Pilha 05 - P5C3,MINERACAO CARAIBA S/A,BA,JAGUARARI,-9.880159166666667,-39.864240555555554,Baixa,Baixa,Não se aplica a esse tipo de barragem
9340,Pilha 05 - P5C4,MINERACAO CARAIBA S/A,BA,JAGUARARI,-9.876593611111112,-39.86836138888889,Baixa,Baixa,Não se aplica a esse tipo de barragem
9341,Pilha 05 - P5C5,MINERACAO CARAIBA S/A,BA,JAGUARARI,-9.879429444444446,-39.868542222222224,Baixa,Baixa,Não se aplica a esse tipo de barragem
9342,Pilha 05 - XC1,MINERACAO CARAIBA S/A,BA,JAGUARARI,-9.874403333333333,-39.868227777777776,Baixa,Baixa,Não se aplica a esse tipo de barragem
9343,Pilha 05 - P5XC2,MINERACAO CARAIBA S/A,BA,JAGUARARI,-9.8778725,-39.86605194444444,Baixa,Baixa,Não se aplica a esse tipo de barragem
9344,BARAÚNA - PBC1,MINERACAO CARAIBA S/A,BA,JAGUARARI,-9.875388888888889,-39.86942694444444,Baixa,Baixa,Não se aplica a esse tipo de barragem
9345,BARAÚNA - PBC2,MINERACAO CARAIBA S/A,BA,JAGUARARI,-9.87485888888889,-39.87146194444445,Baixa,Baixa,Não se aplica a esse tipo de barragem
9346,BARAÚNA - PBC3,MINERACAO CARAIBA S/A,BA,JAGUARARI,-9.87446388888889,-39.87223888888889,Baixa,Baixa,Não se aplica a esse tipo de barragem
9348,BARRAGEM B1,Roberto Eustáquio Silva Pedrosa,MG,LAGAMAR,-18.282231944444444,-46.86132583333333,Baixa,Baixa,Não se aplica a esse tipo de barragem
5405,Barragem de Clarificação de Água,Zamapá Mineração S.a.,AP,FERREIRA GOMES,1.0019722222222223,-51.12888888888889,Média,Baixa,Não se aplica a esse tipo de barragem
9351,Baia 4,VETRIA MINERACAO S.A.,MS,CORUMBÁ,-19.20035083333333,-57.63943888888889,Média,Baixa,Não se aplica a esse tipo de barragem
9060,Dique 5 (Barragem 4 - Bota fora),PEDREIRA SARGON LTDA,SP,SANTA ISABEL,-23.356055555555557,-46.27469444444444,Baixa,Baixa,Não se aplica a esse tipo de barragem
9358,Dique de Finos I,AVB MINERACAO LTDA.,PA,CURIONÓPOLIS,-6.2479941666666665,-49.74656638888889,Baixa,Baixa,Não se aplica a esse tipo de barragem
9359,Dique de Finos II,AVB MINERACAO LTDA.,PA,CURIONÓPOLIS,-6.244965277777778,-49.74466388888889,Baixa,Baixa,Não se aplica a esse tipo de barragem
9360,Dique dos Búfalos,MOSAIC FERTILIZANTES P&K LTDA.,MG,ARAXÁ,-19.67342777777778,-46.97199888888889,Baixa,Baixa,Não se aplica a esse tipo de barragem
9361,Dique do Puma 01,MINERACAO ONCA PUMA S.A.,PA,PARAUAPEBAS,-6.48525,-51.07752777777778,Baixa,Baixa,Não se aplica a esse tipo de barragem
9364,MD 05/2016,MINERACAO DESCALVADO LIMITADA,SP,DESCALVADO,-21.956799999999998,-47.621859722222226,Baixa,Baixa,Não se aplica a esse tipo de barragem
9370,Dique de finos 01 - Depósito Tamanduá,MOSAIC FERTILIZANTES P&K LTDA.,GO,OUVIDOR,-18.150840833333334,-47.781976666666665,Baixa,Baixa,Não se aplica a esse tipo de barragem
9371,Dique de finos 02 - Depósito Tamanduá,MOSAIC FERTILIZANTES P&K LTDA.,GO,OUVIDOR,-18.151942499999997,-47.783003888888885,Baixa,Baixa,Não se aplica a esse tipo de barragem
9372,Dique de finos 03 - Depósito Tamanduá,MOSAIC FERTILIZANTES P&K LTDA.,GO,OUVIDOR,-18.138795277777778,-47.78213638888889,Baixa,Baixa,Não se aplica a esse tipo de barragem
8280,BARRAGEM DE CONTENÇÃO DE ÁGUAS PLUVIAIS-DIQUE D-03,SICAL INDUSTRIAL LTDA.,MG,BELO HORIZONTE,-20.025280555555554,-44.013527777777774,Baixa,Baixa,Não se aplica a esse tipo de barragem
8301,Gambá,VALE S.A.,MG,CONGONHAS,-20.431333333333335,-43.88286111111111,Média,Baixa,Não se aplica a esse tipo de barragem
8403,Pocilga,VALE S.A.,MG,SANTA BÁRBARA,-20.185083333333335,-43.60575,Baixa,Baixa,Não se aplica a esse tipo de barragem
8407,PDE Lagoa Seca,VALE S.A.,MG,MARIANA,-20.348972222222223,-43.41308333333333,Baixa,Baixa,Não se aplica a esse tipo de barragem
9164,Bacia 05 Alto da Serra,LHG MINING CORUMBA S.A,MS,CORUMBÁ,-19.19184027777778,-57.61378138888889,Média,Baixa,Não se aplica a esse tipo de barragem
8743,SANTO ANTÔNIO,"NIKI MINERACAO, COMERCIO E EXPORTACAO LTDA.",MG,ANTÔNIO DIAS,-19.545458333333336,-43.03093611111111,Média,Baixa,Não se aplica a esse tipo de barragem
9386,Dique Portaria,VALE S.A.,MG,MARIANA,-20.17795611111111,-43.49758305555556,Baixa,Baixa,Não se aplica a esse tipo de barragem
9390,Pond - PDE Sul,MOSAIC FERTILIZANTES P&K LTDA.,MG,PATROCÍNIO,-18.98670888888889,-46.79969972222222,Baixa,Baixa,Não se aplica a esse tipo de barragem
9401,GAÚCHO,ALAIN STEPHANE RIVIERE MINERACAO,MT,POCONÉ,-16.247797222222225,-56.595800000000004,Baixa,Baixa,Não se aplica a esse tipo de barragem
9406,BARRAGEM GEOMINAS-001,Geominas Minerações Ltda.,TO,NATIVIDADE,-11.649327777777778,-47.676177777777774,Baixa,Baixa,Não se aplica a esse tipo de barragem
9407,BARRAGEM GEOMINAS-002,Geominas Minerações Ltda.,TO,NATIVIDADE,-11.650002777777779,-47.67500277777778,Baixa,Baixa,Não se aplica a esse tipo de barragem
9412,MBR II NORTE,PEDREIRA IBIUNA LTDA,SP,IBIÚNA,-23.78541666666667,-47.11944444444445,Média,Baixa,Não se aplica a esse tipo de barragem
9272,Bacia 02-03 Alto da Serra Mn,LHG MINING CORUMBA S.A,MS,CORUMBÁ,-19.190809444444444,-57.6166975,Média,Baixa,Não se aplica a esse tipo de barragem
9423,RODUÍ II,ADAO AFONSO RODUI,MT,POCONÉ,-16.239061111111113,-56.65260277777778,Baixa,Baixa,Não se aplica a esse tipo de barragem
9426,Barragem T05,A. C. ZARANELLA LTDA,MT,POCONÉ,-16.297844444444447,-56.71169722222223,Baixa,Baixa,Não se aplica a esse tipo de barragem
9427,Barragem T06,VALDINEI MAURO DE SOUZA,MT,POCONÉ,-16.30016388888889,-56.73295,Baixa,Baixa,Não se aplica a esse tipo de barragem
9430,Barragem B1,MINERACAO POSITIVA LTDA EM,MG,ANTÔNIO DIAS,-19.549972222222223,-43.02225,Média,Baixa,Não se aplica a esse tipo de barragem
9431,Barragem B3,MINERACAO POSITIVA LTDA EM,MG,ANTÔNIO DIAS,-19.547583333333336,-43.02152777777778,Média,Baixa,Não se aplica a esse tipo de barragem
9432,SANTA LUZIA,MINERACAO SANTA LUZIA LIMITADA,TO,NATIVIDADE,-11.588944444444445,-47.88317222222222,Média,Baixa,Não se aplica a esse tipo de barragem
9440,P6C4,MINERACAO CARAIBA S/A,BA,JAGUARARI,-9.876943888888889,-39.870152777777776,Baixa,Baixa,Não se aplica a esse tipo de barragem
9441,P6C01,MINERACAO CARAIBA S/A,BA,JAGUARARI,-9.878210000000001,-39.870066944444446,Baixa,Baixa,Não se aplica a esse tipo de barragem
9442,P6C02,MINERACAO CARAIBA S/A,BA,JAGUARARI,-9.879062777777778,-39.871405833333334,Baixa,Baixa,Não se aplica a esse tipo de barragem
9446,TQ-1,SAINT-GOBAIN DO BRASIL PRODUTOS INDUSTRIAIS E PARA CONSTRUCAO LTDA,MG,SÃO GONÇALO DO RIO ABAIXO,-19.891527777777778,-43.28552777777777,Baixa,Baixa,Não se aplica a esse tipo de barragem
9447,TQ-2,SAINT-GOBAIN DO BRASIL PRODUTOS INDUSTRIAIS E PARA CONSTRUCAO LTDA,MG,SÃO GONÇALO DO RIO ABAIXO,-19.89211111111111,-43.28472222222222,Baixa,Baixa,Não se aplica a esse tipo de barragem
9449,PILHA01-C10,MINERACAO CARAIBA S/A,BA,JAGUARARI,-9.852604722222221,-39.86609694444444,Baixa,Baixa,Não se aplica a esse tipo de barragem
9450,PILHA01-C11,MINERACAO CARAIBA S/A,BA,JAGUARARI,-9.854325277777777,-39.863365,Baixa,Baixa,Não se aplica a esse tipo de barragem
9451,PILHA01-C12,MINERACAO CARAIBA S/A,BA,JAGUARARI,-9.853708333333334,-39.86383333333333,Média,Baixa,Não se aplica a esse tipo de barragem
9452,PILHA01-C13,MINERACAO CARAIBA S/A,BA,JAGUARARI,-9.85637111111111,-39.864937222222224,Baixa,Baixa,Não se aplica a esse tipo de barragem
9453,PILHA05-C06,MINERACAO CARAIBA S/A,BA,JAGUARARI,-9.879133333333334,-39.863936111111116,Média,Baixa,Não se aplica a esse tipo de barragem
9454,PILHA07-C1,MINERACAO CARAIBA S/A,BA,JAGUARARI,-9.875987777777778,-39.87161861111111,Média,Baixa,Não se aplica a esse tipo de barragem
9455,PILHA05-XC03,MINERACAO CARAIBA S/A,BA,JAGUARARI,-9.874896944444444,-39.864965833333336,Baixa,Baixa,Não se aplica a esse tipo de barragem
9170,CA01,METALMIG MINERACAO INDUSTRIA E COMERCIO S/A,RO,ITAPUÃ DO OESTE,-9.431805555555554,-63.055527777777776,Média,Baixa,Não se aplica a esse tipo de barragem
9171,CA02,METALMIG MINERACAO INDUSTRIA E COMERCIO S/A,RO,ITAPUÃ DO OESTE,-9.433416666666666,-63.055527777777776,Média,Baixa,Não se aplica a esse tipo de barragem
9465,PILHA 06 - P6C3,MINERACAO CARAIBA S/A,BA,JAGUARARI,-9.878252777777778,-39.87231083333334,Baixa,Baixa,Não se aplica a esse tipo de barragem
9468,Gerais II,MINERACOES GERAIS LTDA,MG,INHAÚMA,-19.582597222222223,-44.409930555555555,Baixa,Baixa,Não se aplica a esse tipo de barragem
9470,MARANATA II,SIDNEI RAFAEL DE SOUZA,MT,POCONÉ,-16.034502777777778,-56.53353055555555,Baixa,Baixa,Não se aplica a esse tipo de barragem
9477,Dique dos Borges,MOSAIC FERTILIZANTES P&K LTDA.,MG,ARAXÁ,-19.653326944444444,-46.95619777777778,Baixa,Baixa,Não se aplica a esse tipo de barragem
9480,CA03,METALMIG MINERACAO INDUSTRIA E COMERCIO S/A,RO,ITAPUÃ DO OESTE,-9.458055555555555,-63.051944444444445,Baixa,Baixa,Não se aplica a esse tipo de barragem
9481,CA04,METALMIG MINERACAO INDUSTRIA E COMERCIO S/A,RO,ITAPUÃ DO OESTE,-9.437208333333334,-63.05777777777777,Baixa,Baixa,Não se aplica a esse tipo de barragem
9482,QUEIMADA02,METALMIG MINERACAO INDUSTRIA E COMERCIO S/A,RO,ITAPUÃ DO OESTE,-9.464166666666666,-63.074444444444445,Baixa,Baixa,Não se aplica a esse tipo de barragem
9483,QUEIMADA03,METALMIG MINERACAO INDUSTRIA E COMERCIO S/A,RO,ITAPUÃ DO OESTE,-9.461388888888887,-63.07555555555556,Baixa,Baixa,Não se aplica a esse tipo de barragem
9492,MANÉ,Manoel Rodrigues Gimenes,MT,NOSSA SENHORA DO LIVRAMENTO,-15.81140277777778,-56.39019166666667,Baixa,Baixa,Não se aplica a esse tipo de barragem
9494,PILHA 01 - P1C14,MINERACAO CARAIBA S/A,BA,JAGUARARI,-9.85697,-39.86570777777778,Baixa,Baixa,Não se aplica a esse tipo de barragem
9496,PILHA 05 - P5C07,MINERACAO CARAIBA S/A,BA,JAGUARARI,-9.880455555555557,-39.86716972222222,Baixa,Baixa,Não se aplica a esse tipo de barragem
9497,PILHA 05 - P5C08,MINERACAO CARAIBA S/A,BA,JAGUARARI,-9.877543888888889,-39.867874444444446,Baixa,Baixa,Não se aplica a esse tipo de barragem
9498,PILHA 05 - P5C09,MINERACAO CARAIBA S/A,BA,JAGUARARI,-9.879863333333335,-39.8662025,Baixa,Baixa,Não se aplica a esse tipo de barragem
9506,PILHA 01 - PIC1A,MINERACAO CARAIBA S/A,BA,JAGUARARI,-9.853885555555555,-39.862412222222225,Baixa,Baixa,Não se aplica a esse tipo de barragem
9512,PILHASUL - PCS1,MINERACAO CARAIBA S/A,BA,JAGUARARI,-9.873844722222223,-39.87090194444445,Baixa,Baixa,Não se aplica a esse tipo de barragem
9513,PILHASUL - PCS2,MINERACAO CARAIBA S/A,BA,JAGUARARI,-9.873000000000001,-39.87114722222222,Baixa,Baixa,Não se aplica a esse tipo de barragem
9514,PILHASUL - PCS3,MINERACAO CARAIBA S/A,BA,JAGUARARI,-9.872777777777777,-39.87176388888889,Baixa,Baixa,Não se aplica a esse tipo de barragem
9144,11 - DES,MINERACAO JUNDU LTDA,SP,DESCALVADO,-21.954739444444442,-47.61333722222222,Baixa,Baixa,Não se aplica a esse tipo de barragem
9145,12 - DES,MINERACAO JUNDU LTDA,SP,DESCALVADO,-21.951668333333334,-47.61306166666667,Baixa,Baixa,Não se aplica a esse tipo de barragem
9540,Barragem Oriente01,METALMIG MINERACAO INDUSTRIA E COMERCIO S/A,RO,MACHADINHO D'OESTE,-9.583333333333334,-62.39611111111111,Baixa,Baixa,Não se aplica a esse tipo de barragem
9547,BR SANTA FELICIDADE 02,SANTA FELICIDADE MINERACAO SPE LTDA,MT,NOSSA SENHORA DO LIVRAMENTO,-15.664294444444446,-56.35454722222222,Baixa,Baixa,Não se aplica a esse tipo de barragem
9560,Bacia de Decantação S1,SERGIO DA SILVA,MT,NOSSA SENHORA DO LIVRAMENTO,-15.923845833333333,-56.16356472222222,Média,Baixa,Não se aplica a esse tipo de barragem
9576,T G de Souza,ANTONIO CAROLINO DE SOUZA,MT,NOSSA SENHORA DO LIVRAMENTO,-15.692475,-56.36550027777778,Alta,Baixa,Não se aplica a esse tipo de barragem
9578,Dorival ,ALTA FLORESTA GOLD MINERACAO LTDA,MT,NOVA SANTA HELENA,-10.802486111111111,-55.18615555555555,Baixa,Baixa,Não se aplica a esse tipo de barragem
9585,Rabo de Bica,PEDRO CERQUEIRA CALDAS NETO,MT,NOSSA SENHORA DO LIVRAMENTO,-15.905418888888889,-56.20308194444445,Baixa,Baixa,Não se aplica a esse tipo de barragem
9586,Santa Helena,ALTA FLORESTA GOLD MINERACAO LTDA,MT,NOVA SANTA HELENA,-10.802486111111111,-55.18615555555555,Baixa,Baixa,Não se aplica a esse tipo de barragem
9611,Barragem Candonga,YAN BITTENCOURT NASCIMENTO,MT,NOSSA SENHORA DO LIVRAMENTO,-15.863437777777778,-56.224936944444444,Média,Baixa,Não se aplica a esse tipo de barragem
9626,BARRAGEM ÁGUA BRANCA,RIDALECIO DE SOUZA,MT,ROSÁRIO OESTE,-14.879138888888889,-56.57302777777778,Baixa,Baixa,Não se aplica a esse tipo de barragem
9631,Dique 1,VALE S.A.,MG,NOVA LIMA,-20.147178888888888,-43.885752777777775,Média,Baixa,Não se aplica a esse tipo de barragem
9639,Alvo Crente,ALTA FLORESTA GOLD MINERACAO LTDA,MT,PARANAÍTA,-9.379680555555556,-56.56444444444444,Baixa,Baixa,Não se aplica a esse tipo de barragem
9649,BRASE01,"BRASE - BRASIL EXTRACAO, COMERCIO E INDUSTRIA DE ESTANHO EIRELI",RO,RIO CRESPO,-9.586308333333333,-62.86429166666667,Média,Baixa,Não se aplica a esse tipo de barragem
9650,Barragem I,CELESTA MINERACAO S.A,PA,CURIONÓPOLIS,-6.086646944444444,-49.65229083333333,Baixa,Baixa,Não se aplica a esse tipo de barragem
9651,Barragem Magrini,NORAIR NELSON DE SOUZA,MT,POCONÉ,-16.273075,-56.696216666666665,Média,Baixa,Não se aplica a esse tipo de barragem
9655,PILHA 01 - PIC16,MINERACAO CARAIBA S/A,BA,JAGUARARI,-9.851265,-39.86499777777778,Baixa,Baixa,Não se aplica a esse tipo de barragem
9656,PILHA 01 - PIC17,MINERACAO CARAIBA S/A,BA,JAGUARARI,-9.851531944444444,-39.863911944444446,Baixa,Baixa,Não se aplica a esse tipo de barragem
9659,PILHA 06 - P6C5,MINERACAO CARAIBA S/A,BA,JAGUARARI,-9.880839722222223,-39.87318277777778,Baixa,Baixa,Não se aplica a esse tipo de barragem
9663,Barragem T09,SALINAS GOLD MINERACAO LTDA,MT,NOSSA SENHORA DO LIVRAMENTO,-16.165869444444443,-56.42450833333333,Média,Baixa,Não se aplica a esse tipo de barragem
9676,ARENAL,COOPERATIVA DE MINERADORES E GARIMPEIROS DA REGIAO DE ARIPUANA - COOPEMIGA,MT,ARIPUANÃ,-10.121219444444446,-59.47254166666667,Média,Baixa,Não se aplica a esse tipo de barragem
9678,Dique B2,ITAMINAS COMERCIO DE MINERIOS SA,MG,SARZEDO,-20.08026111111111,-44.11294166666667,Baixa,Baixa,Não se aplica a esse tipo de barragem
9680,Fazenda Nova,Ronny Morais Costa ,MT,POCONÉ,-16.27356111111111,-56.77613888888889,Média,Baixa,Não se aplica a esse tipo de barragem
9686,SOL NASCENTE,COOPERATIVA DE PRODUTORES DE ESTANHO DO BRASIL COOPERTIN,RO,RIO CRESPO,-9.619663888888889,-63.06617222222222,Média,Baixa,Não se aplica a esse tipo de barragem
9687,Barragem Torio 01,TORIO BRASIL MINERACAO LTDA,MT,PARANAÍTA,-9.523130555555557,-56.48665416666667,Baixa,Baixa,Não se aplica a esse tipo de barragem
9692,MASSANGANA 01,COOPERATIVA DE PRODUTORES DE ESTANHO DO BRASIL COOPERTIN,RO,ARIQUEMES,-9.901111111111112,-63.35947222222222,Média,Baixa,Não se aplica a esse tipo de barragem
9706,BP-01,GDMBRASIL - GEOLOGIA E DESENVOLVIMENTO MINERAL LTDA,MT,NOSSA SENHORA DO LIVRAMENTO,-15.756005555555555,-56.166263888888885,Média,Baixa,Não se aplica a esse tipo de barragem
9707,BP-02,GDMBRASIL - GEOLOGIA E DESENVOLVIMENTO MINERAL LTDA,MT,NOSSA SENHORA DO LIVRAMENTO,-15.75995,-56.16990833333333,Média,Baixa,Não se aplica a esse tipo de barragem
9709,Tadeu,João Gabriel Guizzo,MT,NOSSA SENHORA DO LIVRAMENTO,-15.945458333333333,-56.188719444444445,Baixa,Baixa,Não se aplica a esse tipo de barragem
9717,SERRA,COOPERATIVA DE EXTRACAO DE METAIS E PEDRAS PRECIOSAS DE PONTES E LACERDA-MT,MT,VILA BELA DA SANTÍSSIMA TRINDADE,-14.694328888888888,-59.72912027777778,Baixa,Baixa,Não se aplica a esse tipo de barragem
9728,BRAVO II,Robinson da Silva Bravo,MT,NOSSA SENHORA DO LIVRAMENTO,-15.465573611111111,-56.45760666666667,Baixa,Baixa,Não se aplica a esse tipo de barragem
9732,JABURU 2,Joaquim Aderaldo de Souza Neto,MT,NOSSA SENHORA DO LIVRAMENTO,-15.969600833333333,-56.2865375,Baixa,Baixa,Não se aplica a esse tipo de barragem
9747,Barragem Fazenda Aguassu,COOPERATIVA DE EXTRACAO MINERAL DE NOSSA SENHORA DO LIVRAMENTO,MT,NOSSA SENHORA DO LIVRAMENTO,-15.766986111111112,-56.23110555555556,Média,Baixa,Não se aplica a esse tipo de barragem
9752,BARRAGEM COOP 01,COOPERATIVA DE EXTRACAO MINERAL DE NOSSA SENHORA DO LIVRAMENTO,MT,NOSSA SENHORA DO LIVRAMENTO,-15.762616666666666,-56.26496111111111,Baixa,Baixa,Não se aplica a esse tipo de barragem
8400,Barragem 1 - Decantação,MSM-MINERACAO SERRA DA MOEDA S.A.,MG,ITABIRITO,-20.379469444444446,-43.91678333333333,Baixa,Baixa,Não se aplica a esse tipo de barragem
8947,Barragem 2 - Decantação,MSM-MINERACAO SERRA DA MOEDA S.A.,MG,ITABIRITO,-20.378852777777777,-43.91670277777777,Baixa,Baixa,Não se aplica a esse tipo de barragem
9772,Barragem B1,COOPERATIVA DE EXTRACAO MINERAL DE NOSSA SENHORA DO LIVRAMENTO,MT,NOSSA SENHORA DO LIVRAMENTO,-15.925567222222222,-56.356392222222226,Baixa,Baixa,Não se aplica a esse tipo de barragem
9775,Barragem  LVR,L V R COMERCIO E EXTRACAO MINERAL LTDA,MT,JUÍNA,-11.463339166666666,-58.938520277777776,Média,Baixa,Não se aplica a esse tipo de barragem
9776, VALE GOLD,VALE GOLD S.A.,MT,NOSSA SENHORA DO LIVRAMENTO,-15.919330555555556,-56.490883333333336,Baixa,Baixa,Não se aplica a esse tipo de barragem
9782,Pilha 07 - P7C2,MINERACAO CARAIBA S/A,BA,JAGUARARI,-9.875618888888889,-39.87270083333333,Baixa,Baixa,Não se aplica a esse tipo de barragem
9783,Barragem TB ,COOPERATIVA DE EXTRACAO MINERAL DE NOSSA SENHORA DO LIVRAMENTO,MT,CUIABÁ,-15.510619444444444,-56.04776944444444,Baixa,Baixa,Não se aplica a esse tipo de barragem
9785,BR ÁGUA DE COCO,FILADELFO DOS REIS DIAS,MT,NOSSA SENHORA DO LIVRAMENTO,-15.683756944444445,-56.30414888888889,Média,Baixa,Não se aplica a esse tipo de barragem
9801,brejão,"M & J MINERACAO, PISCICULTURA E REFLORESTAMENTO - EIRELI",TO,ALMAS,-11.4464,-47.19303333333333,Baixa,Baixa,Não se aplica a esse tipo de barragem
